permno,date,ticker,mean_recommendation,recommendation_change,num_recommendations
18592,2020-05-31,CTVA,3.0,0.3333333333333335,2
18592,2020-06-30,CTVA,3.3333333333333335,0.3333333333333335,3
18592,2020-07-31,CTVA,1.0,-2.3333333333333335,1
18592,2020-08-31,CTVA,2.5,1.5,2
18592,2020-10-31,CTVA,2.5,0.0,2
18592,2020-11-30,CTVA,1.0,-1.5,1
18592,2020-12-31,CTVA,2.5,1.5,2
18592,2021-01-31,CTVA,3.0,0.5,1
18592,2021-02-28,CTVA,2.0,-1.0,1
18592,2021-04-30,CTVA,2.0,0.0,1
18592,2021-05-31,CTVA,4.0,2.0,1
18592,2021-08-31,CTVA,3.0,-1.0,1
18592,2021-09-30,CTVA,2.0,-1.0,1
18592,2021-10-31,CTVA,2.3333333333333335,0.3333333333333335,3
18592,2021-11-30,CTVA,2.0,-0.3333333333333335,1
18592,2022-02-28,CTVA,2.0,0.0,2
18592,2022-04-30,CTVA,2.0,0.0,1
18592,2022-05-31,CTVA,3.0,1.0,3
18592,2022-06-30,CTVA,2.0,-1.0,1
18592,2022-07-31,CTVA,2.5,0.5,2
18592,2022-08-31,CTVA,2.0,-0.5,1
18592,2022-11-30,CTVA,2.5,0.5,2
18592,2023-01-31,CTVA,2.5,0.0,2
18592,2023-02-28,CTVA,2.0,-0.5,1
18592,2023-03-31,CTVA,1.0,-1.0,1
18592,2023-04-30,CTVA,3.0,2.0,1
18592,2023-06-30,CTVA,2.0,-1.0,3
18592,2023-10-31,CTVA,1.0,-1.0,1
18592,2023-11-30,CTVA,2.5,1.5,4
18592,2023-12-31,CTVA,2.0,-0.5,1
18592,2024-02-29,CTVA,2.0,0.0,3
18592,2024-04-30,CTVA,3.0,1.0,1
18592,2024-06-30,CTVA,3.0,0.0,1
18592,2024-07-31,CTVA,2.0,-1.0,1
18592,2024-08-31,CTVA,2.5,0.5,2
18592,2024-10-31,CTVA,1.0,-1.5,1
18592,2024-11-30,CTVA,3.0,2.0,1
18724,2020-03-31,AMCR,2.5,,2
18724,2020-04-30,AMCR,2.0,-0.5,1
18724,2020-06-30,AMCR,3.0,1.0,1
18724,2020-07-31,AMCR,3.0,0.0,1
18724,2020-10-31,AMCR,3.0,0.0,1
18724,2020-11-30,AMCR,4.0,1.0,1
18724,2021-01-31,AMCR,3.0,-1.0,2
18724,2021-02-28,AMCR,2.0,-1.0,1
18724,2021-04-30,AMCR,3.0,1.0,1
18724,2021-08-31,AMCR,4.0,1.0,1
18724,2021-11-30,AMCR,3.0,-1.0,1
18724,2021-12-31,AMCR,1.0,-2.0,1
18724,2022-01-31,AMCR,3.0,2.0,1
18724,2022-03-31,AMCR,3.5,0.5,2
18724,2022-08-31,AMCR,4.0,0.5,1
18724,2022-10-31,AMCR,1.0,-3.0,1
18724,2023-01-31,AMCR,3.0,2.0,1
18724,2023-05-31,AMCR,2.0,-1.0,1
18724,2023-07-31,AMCR,4.0,2.0,1
18724,2023-08-31,AMCR,3.0,-1.0,1
18724,2023-12-31,AMCR,3.0,0.0,1
18724,2024-05-31,AMCR,2.0,-1.0,1
18724,2024-06-30,AMCR,3.0,1.0,1
18724,2024-07-31,AMCR,3.0,0.0,1
18724,2024-11-30,AMCR,3.0,0.0,1
18724,2024-12-31,AMCR,1.0,-2.0,1
18726,2019-12-31,CRWD,2.0,,1
18726,2020-02-29,CRWD,2.0,0.0,1
18726,2020-03-31,CRWD,1.5,-0.5,2
18726,2020-04-30,CRWD,2.0,0.5,1
18726,2020-10-31,CRWD,2.0,0.0,1
18726,2020-12-31,CRWD,3.0,1.0,1
18726,2021-01-31,CRWD,1.5,-1.5,2
18726,2021-02-28,CRWD,2.0,0.5,2
18726,2021-04-30,CRWD,2.0,0.0,2
18726,2021-05-31,CRWD,2.0,0.0,1
18726,2021-06-30,CRWD,1.0,-1.0,1
18726,2021-07-31,CRWD,1.0,0.0,1
18726,2021-08-31,CRWD,1.0,0.0,2
18726,2021-09-30,CRWD,3.0,2.0,1
18726,2021-10-31,CRWD,1.0,-2.0,1
18726,2021-11-30,CRWD,3.0,2.0,3
18726,2021-12-31,CRWD,2.0,-1.0,3
18726,2022-01-31,CRWD,2.0,0.0,1
18726,2022-03-31,CRWD,1.6666666666666667,-0.33333333333333326,3
18726,2022-04-30,CRWD,2.0,0.33333333333333326,1
18726,2022-05-31,CRWD,1.0,-1.0,1
18726,2022-06-30,CRWD,2.0,1.0,2
18726,2022-08-31,CRWD,1.0,-1.0,1
18726,2022-09-30,CRWD,2.1666666666666665,1.1666666666666665,6
18726,2022-10-31,CRWD,2.0,-0.16666666666666652,2
18726,2022-11-30,CRWD,2.25,0.25,4
18726,2022-12-31,CRWD,1.0,-1.25,3
18726,2023-01-31,CRWD,2.25,1.25,8
18726,2023-02-28,CRWD,2.3333333333333335,0.08333333333333348,3
18726,2023-03-31,CRWD,2.0,-0.3333333333333335,1
18726,2023-04-30,CRWD,2.0,0.0,1
18726,2023-05-31,CRWD,2.0,0.0,1
18726,2023-06-30,CRWD,2.5,0.5,2
18726,2023-08-31,CRWD,3.0,0.5,1
18726,2023-09-30,CRWD,2.0,-1.0,1
18726,2023-10-31,CRWD,1.0,-1.0,3
18726,2023-11-30,CRWD,1.5,0.5,2
18726,2023-12-31,CRWD,2.0,0.5,1
18726,2024-01-31,CRWD,2.0,0.0,4
18726,2024-03-31,CRWD,1.5,-0.5,2
18726,2024-04-30,CRWD,1.0,-0.5,1
18726,2024-06-30,CRWD,2.0,1.0,1
18726,2024-07-31,CRWD,3.0,1.0,9
18726,2024-08-31,CRWD,2.0,-1.0,2
18726,2024-09-30,CRWD,2.0,0.0,2
18726,2024-11-30,CRWD,3.3333333333333335,1.3333333333333335,3
18729,2019-12-31,CL,3.0,,1
18729,2020-02-29,CL,2.0,-1.0,2
18729,2020-03-31,CL,1.5,-0.5,4
18729,2020-04-30,CL,2.0,0.5,1
18729,2020-07-31,CL,3.0,1.0,1
18729,2020-12-31,CL,4.0,1.0,1
18729,2021-01-31,CL,3.5,-0.5,4
18729,2021-02-28,CL,3.0,-0.5,1
18729,2021-04-30,CL,3.0,0.0,1
18729,2021-06-30,CL,2.0,-1.0,1
18729,2021-09-30,CL,2.0,0.0,1
18729,2021-10-31,CL,3.0,1.0,2
18729,2021-12-31,CL,3.0,0.0,1
18729,2022-02-28,CL,3.0,0.0,1
18729,2022-04-30,CL,3.0,0.0,1
18729,2022-05-31,CL,3.0,0.0,1
18729,2022-08-31,CL,3.0,0.0,1
18729,2022-09-30,CL,4.0,1.0,1
18729,2022-10-31,CL,2.0,-2.0,1
18729,2022-11-30,CL,3.0,1.0,1
18729,2022-12-31,CL,3.0,0.0,1
18729,2023-01-31,CL,2.0,-1.0,1
18729,2023-09-30,CL,2.0,0.0,1
18729,2023-10-31,CL,1.0,-1.0,1
18729,2023-11-30,CL,1.0,0.0,1
18729,2023-12-31,CL,1.0,0.0,1
18729,2024-01-31,CL,2.5,1.5,2
18729,2024-03-31,CL,2.0,-0.5,1
18729,2024-05-31,CL,2.0,0.0,1
18729,2024-06-30,CL,2.0,0.0,1
18729,2024-07-31,CL,3.0,1.0,3
18729,2024-09-30,CL,3.0,0.0,3
18729,2024-10-31,CL,3.0,0.0,1
18729,2024-11-30,CL,3.0,0.0,1
19166,2019-12-31,FMC,2.0,,1
19166,2020-03-31,FMC,1.5,-0.5,2
19166,2020-04-30,FMC,2.0,0.5,1
19166,2020-09-30,FMC,3.0,1.0,1
19166,2020-11-30,FMC,3.0,0.0,1
19166,2021-02-28,FMC,1.0,-2.0,1
19166,2021-06-30,FMC,3.0,2.0,1
19166,2021-07-31,FMC,3.0,0.0,1
19166,2021-08-31,FMC,3.0,0.0,1
19166,2021-10-31,FMC,2.5,-0.5,4
19166,2021-11-30,FMC,1.5,-1.0,2
19166,2022-02-28,FMC,2.0,0.5,1
19166,2022-03-31,FMC,4.0,2.0,1
19166,2022-04-30,FMC,2.75,-1.25,4
19166,2022-05-31,FMC,4.0,1.25,1
19166,2022-06-30,FMC,2.0,-2.0,2
19166,2022-07-31,FMC,2.5,0.5,2
19166,2022-08-31,FMC,3.0,0.5,1
19166,2023-01-31,FMC,2.0,-1.0,1
19166,2023-02-28,FMC,2.0,0.0,1
19166,2023-03-31,FMC,2.5,0.5,2
19166,2023-05-31,FMC,3.0,0.5,1
19166,2023-07-31,FMC,2.5,-0.5,2
19166,2023-08-31,FMC,2.3333333333333335,-0.16666666666666652,3
19166,2023-09-30,FMC,3.0,0.6666666666666665,1
19166,2023-10-31,FMC,2.75,-0.25,4
19166,2023-12-31,FMC,3.0,0.25,3
19166,2024-01-31,FMC,2.6666666666666665,-0.3333333333333335,3
19166,2024-02-29,FMC,3.0,0.3333333333333335,3
19166,2024-06-30,FMC,2.3333333333333335,-0.6666666666666665,3
19166,2024-07-31,FMC,3.0,0.6666666666666665,1
19166,2024-10-31,FMC,3.0,0.0,1
19285,2020-04-30,CARR,2.4,,5
19285,2020-05-31,CARR,2.3333333333333335,-0.06666666666666643,3
19285,2020-06-30,CARR,2.0,-0.3333333333333335,2
19285,2020-09-30,CARR,2.3333333333333335,0.3333333333333335,3
19285,2020-10-31,CARR,1.0,-1.3333333333333335,2
19285,2021-01-31,CARR,2.0,1.0,1
19285,2021-03-31,CARR,2.0,0.0,1
19285,2021-04-30,CARR,2.0,0.0,3
19285,2021-06-30,CARR,2.0,0.0,2
19285,2021-07-31,CARR,1.0,-1.0,1
19285,2021-09-30,CARR,3.0,2.0,2
19285,2021-10-31,CARR,2.5,-0.5,2
19285,2021-12-31,CARR,3.0,0.5,2
19285,2022-04-30,CARR,3.0,0.0,1
19285,2022-05-31,CARR,3.0,0.0,1
19285,2022-12-31,CARR,3.0,0.0,1
19285,2023-01-31,CARR,2.5,-0.5,2
19285,2023-02-28,CARR,3.0,0.5,1
19285,2023-03-31,CARR,1.0,-2.0,1
19285,2023-06-30,CARR,3.0,2.0,1
19285,2023-08-31,CARR,3.0,0.0,1
19285,2023-09-30,CARR,3.0,0.0,1
19285,2023-10-31,CARR,3.5,0.5,4
19285,2023-11-30,CARR,2.0,-1.5,1
19285,2024-02-29,CARR,2.0,0.0,1
19285,2024-05-31,CARR,3.0,1.0,1
19285,2024-07-31,CARR,3.0,0.0,2
19285,2024-09-30,CARR,3.0,0.0,2
19285,2024-10-31,CARR,3.0,0.0,2
19285,2024-12-31,CARR,2.5,-0.5,2
19286,2020-04-30,OTIS,2.5,,6
19286,2020-05-31,OTIS,3.0,0.5,2
19286,2020-06-30,OTIS,2.5,-0.5,2
19286,2020-10-31,OTIS,1.75,-0.75,4
19286,2021-03-31,OTIS,2.5,0.75,2
19286,2021-07-31,OTIS,2.0,-0.5,1
19286,2021-08-31,OTIS,2.0,0.0,1
19286,2021-09-30,OTIS,3.0,1.0,1
19286,2021-10-31,OTIS,3.0,0.0,2
19286,2022-01-31,OTIS,3.0,0.0,1
19286,2022-05-31,OTIS,2.0,-1.0,1
19286,2022-07-31,OTIS,3.0,1.0,2
19286,2022-10-31,OTIS,4.0,1.0,1
19286,2022-11-30,OTIS,3.0,-1.0,1
19286,2022-12-31,OTIS,3.0,0.0,1
19286,2023-01-31,OTIS,3.0,0.0,1
19286,2023-04-30,OTIS,3.0,0.0,1
19286,2023-05-31,OTIS,3.0,0.0,1
19286,2023-08-31,OTIS,3.0,0.0,2
19286,2024-02-29,OTIS,1.0,-2.0,1
19286,2024-04-30,OTIS,2.5,1.5,2
19286,2024-05-31,OTIS,3.0,0.5,1
19286,2024-09-30,OTIS,3.0,0.0,1
19286,2024-10-31,OTIS,3.0,0.0,1
19286,2024-12-31,OTIS,4.5,1.5,2
19350,2019-12-31,DE,3.5,,2
19350,2020-01-31,DE,2.0,-1.5,1
19350,2020-03-31,DE,3.0,1.0,2
19350,2020-04-30,DE,2.0,-1.0,1
19350,2020-05-31,DE,1.0,-1.0,1
19350,2020-06-30,DE,2.0,1.0,1
19350,2020-08-31,DE,2.6666666666666665,0.6666666666666665,3
19350,2020-09-30,DE,3.0,0.3333333333333335,1
19350,2020-11-30,DE,3.0,0.0,1
19350,2020-12-31,DE,1.0,-2.0,1
19350,2021-01-31,DE,2.0,1.0,1
19350,2021-02-28,DE,5.0,3.0,1
19350,2021-03-31,DE,3.0,-2.0,1
19350,2021-04-30,DE,2.0,-1.0,2
19350,2021-05-31,DE,3.0,1.0,1
19350,2021-06-30,DE,2.0,-1.0,1
19350,2021-11-30,DE,2.5,0.5,2
19350,2021-12-31,DE,2.0,-0.5,1
19350,2022-02-28,DE,3.0,1.0,1
19350,2022-03-31,DE,2.5,-0.5,2
19350,2022-04-30,DE,3.0,0.5,1
19350,2022-06-30,DE,2.0,-1.0,1
19350,2022-08-31,DE,2.0,0.0,1
19350,2022-12-31,DE,2.0,0.0,1
19350,2023-03-31,DE,2.0,0.0,1
19350,2023-06-30,DE,1.0,-1.0,1
19350,2023-08-31,DE,3.0,2.0,2
19350,2023-09-30,DE,2.6666666666666665,-0.3333333333333335,3
19350,2023-11-30,DE,3.0,0.3333333333333335,1
19350,2024-01-31,DE,2.5,-0.5,2
19350,2024-02-29,DE,3.0,0.5,1
19350,2024-03-31,DE,2.0,-1.0,1
19350,2024-06-30,DE,2.0,0.0,1
19350,2024-08-31,DE,3.0,1.0,2
19350,2024-10-31,DE,4.0,1.0,1
19350,2024-12-31,DE,3.0,-1.0,1
19393,2019-12-31,BMY,2.0,,2
19393,2020-02-29,BMY,3.0,1.0,1
19393,2020-04-30,BMY,2.5,-0.5,2
19393,2020-07-31,BMY,2.0,-0.5,1
19393,2020-09-30,BMY,2.0,0.0,1
19393,2020-10-31,BMY,2.0,0.0,2
19393,2020-11-30,BMY,2.5,0.5,2
19393,2021-04-30,BMY,2.5,0.0,2
19393,2021-05-31,BMY,3.0,0.5,1
19393,2021-10-31,BMY,3.0,0.0,1
19393,2021-11-30,BMY,2.5,-0.5,2
19393,2021-12-31,BMY,2.5,0.0,2
19393,2022-04-30,BMY,3.3333333333333335,0.8333333333333335,3
19393,2022-06-30,BMY,3.0,-0.3333333333333335,1
19393,2022-09-30,BMY,3.0,0.0,1
19393,2022-10-31,BMY,3.0,0.0,2
19393,2022-11-30,BMY,3.0,0.0,1
19393,2023-01-31,BMY,2.0,-1.0,1
19393,2023-03-31,BMY,3.0,1.0,1
19393,2023-06-30,BMY,2.0,-1.0,1
19393,2023-07-31,BMY,3.5,1.5,2
19393,2023-08-31,BMY,1.5,-2.0,2
19393,2023-10-31,BMY,3.25,1.75,4
19393,2023-11-30,BMY,3.0,-0.25,3
19393,2023-12-31,BMY,3.0,0.0,1
19393,2024-01-31,BMY,3.0,0.0,1
19393,2024-02-29,BMY,3.0,0.0,1
19393,2024-03-31,BMY,2.5,-0.5,2
19393,2024-05-31,BMY,3.0,0.5,1
19393,2024-07-31,BMY,3.3333333333333335,0.3333333333333335,3
19393,2024-08-31,BMY,2.0,-1.3333333333333335,1
19393,2024-10-31,BMY,3.0,1.0,1
19393,2024-11-30,BMY,1.3333333333333333,-1.6666666666666667,3
19393,2024-12-31,BMY,2.3333333333333335,1.0000000000000002,3
19502,2019-12-31,WAG,3.0,,1
19502,2020-04-30,WAG,3.0,0.0,2
19502,2020-12-31,WAG,4.0,1.0,1
19502,2021-01-31,WAG,1.0,-3.0,1
19502,2021-07-31,WAG,3.0,2.0,1
19502,2021-12-31,WAG,4.0,1.0,1
19502,2022-01-31,WAG,3.0,-1.0,1
19502,2022-11-30,WAG,2.3333333333333335,-0.6666666666666665,3
19502,2022-12-31,WAG,3.0,0.6666666666666665,1
19502,2023-01-31,WAG,3.0,0.0,1
19502,2023-02-28,WAG,2.0,-1.0,1
19502,2023-05-31,WAG,4.0,2.0,1
19502,2023-06-30,WAG,3.0,-1.0,2
19502,2023-10-31,WAG,2.0,-1.0,1
19502,2024-01-31,WAG,3.5,1.5,2
19502,2024-02-29,WAG,3.5,0.0,2
19502,2024-05-31,WAG,2.0,-1.5,1
19502,2024-07-31,WAG,3.0,1.0,2
19502,2024-12-31,WAG,4.0,1.0,1
19583,2019-12-31,IVZ,2.5,,2
19583,2020-01-31,IVZ,3.5,1.0,2
19583,2020-04-30,IVZ,3.0,-0.5,2
19583,2020-08-31,IVZ,4.0,1.0,1
19583,2020-10-31,IVZ,2.0,-2.0,1
19583,2021-10-31,IVZ,2.5,0.5,2
19583,2021-12-31,IVZ,2.5,0.0,2
19583,2022-04-30,IVZ,3.0,0.5,1
19583,2022-06-30,IVZ,3.0,0.0,1
19583,2022-10-31,IVZ,3.3333333333333335,0.3333333333333335,3
19583,2022-12-31,IVZ,2.5,-0.8333333333333335,2
19583,2023-03-31,IVZ,3.0,0.5,1
19583,2023-12-31,IVZ,2.0,-1.0,1
19583,2024-04-30,IVZ,3.0,1.0,1
19583,2024-07-31,IVZ,2.0,-1.0,1
19583,2024-08-31,IVZ,3.0,1.0,1
19583,2024-09-30,IVZ,4.0,1.0,1
19788,2020-10-31,PLTR,2.4,,5
19788,2020-11-30,PLTR,3.0,0.6000000000000001,1
19788,2020-12-31,PLTR,4.0,1.0,2
19788,2021-01-31,PLTR,3.0,-1.0,1
19788,2021-02-28,PLTR,3.5,0.5,2
19788,2021-03-31,PLTR,4.0,0.5,1
19788,2021-04-30,PLTR,3.0,-1.0,2
19788,2021-05-31,PLTR,3.0,0.0,1
19788,2021-07-31,PLTR,3.0,0.0,1
19788,2021-11-30,PLTR,3.3333333333333335,0.3333333333333335,3
19788,2021-12-31,PLTR,3.0,-0.3333333333333335,1
19788,2022-03-31,PLTR,2.5,-0.5,2
19788,2022-04-30,PLTR,3.0,0.5,1
19788,2022-05-31,PLTR,2.5,-0.5,2
19788,2022-06-30,PLTR,2.3333333333333335,-0.16666666666666652,3
19788,2022-07-31,PLTR,2.0,-0.3333333333333335,3
19788,2022-08-31,PLTR,4.0,2.0,1
19788,2022-09-30,PLTR,3.0,-1.0,1
19788,2022-12-31,PLTR,5.0,2.0,1
19788,2023-01-31,PLTR,2.6666666666666665,-2.3333333333333335,3
19788,2023-02-28,PLTR,3.0,0.3333333333333335,1
19788,2023-04-30,PLTR,4.0,1.0,1
19788,2023-06-30,PLTR,3.0,-1.0,2
19788,2023-07-31,PLTR,1.0,-2.0,1
19788,2023-08-31,PLTR,3.5,2.5,2
19788,2023-09-30,PLTR,3.0,-0.5,1
19788,2023-11-30,PLTR,2.3333333333333335,-0.6666666666666665,3
19788,2024-01-31,PLTR,5.0,2.6666666666666665,1
19788,2024-02-29,PLTR,3.0,-2.0,2
19788,2024-03-31,PLTR,3.5,0.5,2
19788,2024-04-30,PLTR,3.0,-0.5,1
19788,2024-06-30,PLTR,3.0,0.0,2
19788,2024-07-31,PLTR,3.5,0.5,2
19788,2024-08-31,PLTR,3.5,0.0,2
19788,2024-09-30,PLTR,2.0,-1.5,2
19788,2024-10-31,PLTR,3.0,1.0,2
19788,2024-11-30,PLTR,4.0,1.0,2
19807,2020-10-31,VNT,2.0,,4
19807,2020-11-30,VNT,2.5,0.5,2
19807,2020-12-31,VNT,3.0,0.5,1
19807,2021-01-31,VNT,2.0,-1.0,1
19807,2021-02-28,VNT,1.0,-1.0,1
19807,2021-05-31,VNT,2.0,1.0,2
19807,2021-06-30,VNT,3.0,1.0,1
19807,2021-07-31,VNT,2.0,-1.0,2
19807,2022-12-31,VNT,3.0,1.0,4
19807,2023-04-30,VNT,4.0,1.0,1
19807,2024-01-31,VNT,1.0,-3.0,1
19807,2024-06-30,VNT,2.0,1.0,1
19807,2024-08-31,VNT,3.0,1.0,1
19807,2024-12-31,VNT,1.0,-2.0,1
20057,2019-12-31,VTRS,3.0,,1
20057,2020-01-31,VTRS,3.0,0.0,2
20057,2020-04-30,VTRS,2.0,-1.0,1
20057,2020-07-31,VTRS,1.0,-1.0,1
20057,2020-11-30,VTRS,2.0,1.0,1
20057,2021-01-31,VTRS,3.0,1.0,1
20057,2021-03-31,VTRS,3.0,0.0,2
20057,2021-11-30,VTRS,2.0,-1.0,1
20057,2022-01-31,VTRS,2.0,0.0,1
20057,2022-02-28,VTRS,3.0,1.0,1
20057,2022-03-31,VTRS,3.0,0.0,2
20057,2022-05-31,VTRS,4.0,1.0,1
20057,2022-10-31,VTRS,3.0,-1.0,1
20057,2022-11-30,VTRS,3.0,0.0,2
20057,2023-01-31,VTRS,2.0,-1.0,2
20057,2023-02-28,VTRS,3.0,1.0,1
20057,2023-04-30,VTRS,3.0,0.0,1
20057,2023-06-30,VTRS,4.0,1.0,1
20057,2023-10-31,VTRS,4.0,0.0,1
20057,2024-06-30,VTRS,2.0,-2.0,1
20057,2024-07-31,VTRS,1.0,-1.0,1
20057,2024-11-30,VTRS,3.0,2.0,1
20190,2020-12-31,ABNB,2.3333333333333335,,6
20190,2021-01-31,ABNB,2.6153846153846154,0.28205128205128194,26
20190,2021-02-28,ABNB,2.3333333333333335,-0.28205128205128194,3
20190,2021-03-31,ABNB,3.0,0.6666666666666665,1
20190,2021-04-30,ABNB,2.0,-1.0,1
20190,2021-05-31,ABNB,2.0,0.0,2
20190,2021-06-30,ABNB,2.5,0.5,2
20190,2021-07-31,ABNB,1.3333333333333333,-1.1666666666666667,3
20190,2021-08-31,ABNB,2.0,0.6666666666666667,1
20190,2021-09-30,ABNB,3.0,1.0,3
20190,2021-11-30,ABNB,2.5,-0.5,2
20190,2021-12-31,ABNB,3.0,0.5,1
20190,2022-01-31,ABNB,2.3333333333333335,-0.6666666666666665,3
20190,2022-02-28,ABNB,3.0,0.6666666666666665,2
20190,2022-03-31,ABNB,3.0,0.0,1
20190,2022-06-30,ABNB,3.0,0.0,1
20190,2022-07-31,ABNB,3.0,0.0,1
20190,2022-10-31,ABNB,1.0,-2.0,1
20190,2022-11-30,ABNB,2.0,1.0,1
20190,2022-12-31,ABNB,3.0,1.0,2
20190,2023-01-31,ABNB,5.0,2.0,1
20190,2023-02-28,ABNB,1.0,-4.0,1
20190,2023-05-31,ABNB,2.0,1.0,1
20190,2023-06-30,ABNB,3.3333333333333335,1.3333333333333335,3
20190,2023-07-31,ABNB,3.0,-0.3333333333333335,2
20190,2023-10-31,ABNB,3.0,0.0,4
20190,2023-11-30,ABNB,2.5,-0.5,2
20190,2023-12-31,ABNB,3.25,0.75,4
20190,2024-01-31,ABNB,3.0,-0.25,1
20190,2024-02-29,ABNB,3.0,0.0,1
20190,2024-04-30,ABNB,2.4,-0.6000000000000001,5
20190,2024-05-31,ABNB,2.0,-0.3999999999999999,2
20190,2024-07-31,ABNB,2.0,0.0,1
20190,2024-08-31,ABNB,2.0,0.0,1
20190,2024-09-30,ABNB,3.0,1.0,4
20190,2024-10-31,ABNB,3.0,0.0,1
20190,2024-11-30,ABNB,3.0,0.0,2
20190,2024-12-31,ABNB,3.0,0.0,1
20191,2020-12-31,AIRC,2.8,,5
20191,2021-01-31,AIRC,2.4,-0.3999999999999999,5
20191,2021-06-30,AIRC,2.0,-0.3999999999999999,1
20191,2021-09-30,AIRC,4.0,2.0,1
20191,2022-01-31,AIRC,1.0,-3.0,1
20191,2022-05-31,AIRC,3.0,2.0,1
20191,2022-07-31,AIRC,3.0,0.0,1
20191,2022-08-31,AIRC,4.0,1.0,1
20191,2022-12-31,AIRC,2.0,-2.0,1
20191,2023-01-31,AIRC,1.0,-1.0,1
20191,2023-03-31,AIRC,3.0,2.0,1
20191,2023-07-31,AIRC,2.0,-1.0,1
20191,2023-08-31,AIRC,2.0,0.0,1
20191,2023-10-31,AIRC,1.5,-0.5,2
20191,2024-02-29,AIRC,3.0,1.5,2
20191,2024-03-31,AIRC,3.0,0.0,1
20191,2024-04-30,AIRC,3.0,0.0,5
20391,2020-01-31,TPL,1.0,,1
20391,2021-01-31,TPL,2.0,1.0,1
20391,2021-03-31,TPL,3.0,1.0,1
20391,2021-09-30,TPL,4.0,1.0,1
20391,2024-01-31,TPL,3.0,-1.0,1
20482,2019-12-31,ABT,2.0,,1
20482,2020-01-31,ABT,3.0,1.0,1
20482,2020-02-29,ABT,3.0,0.0,1
20482,2020-05-31,ABT,4.0,1.0,1
20482,2020-07-31,ABT,3.0,-1.0,1
20482,2020-09-30,ABT,1.0,-2.0,1
20482,2021-01-31,ABT,1.0,0.0,1
20482,2021-03-31,ABT,1.0,0.0,1
20482,2021-04-30,ABT,3.0,2.0,1
20482,2021-05-31,ABT,2.0,-1.0,2
20482,2021-08-31,ABT,2.5,0.5,2
20482,2021-09-30,ABT,3.0,0.5,1
20482,2021-10-31,ABT,2.5,-0.5,2
20482,2021-11-30,ABT,2.0,-0.5,1
20482,2021-12-31,ABT,2.0,0.0,2
20482,2022-03-31,ABT,1.0,-1.0,1
20482,2022-04-30,ABT,2.0,1.0,1
20482,2022-05-31,ABT,3.0,1.0,1
20482,2022-07-31,ABT,4.0,1.0,2
20482,2022-08-31,ABT,3.0,-1.0,1
20482,2022-10-31,ABT,2.6666666666666665,-0.3333333333333335,3
20482,2023-01-31,ABT,2.0,-0.6666666666666665,1
20482,2023-04-30,ABT,2.0,0.0,1
20482,2023-05-31,ABT,3.0,1.0,1
20482,2023-07-31,ABT,3.0,0.0,1
20482,2023-12-31,ABT,3.0,0.0,1
20482,2024-02-29,ABT,2.0,-1.0,1
20482,2024-05-31,ABT,2.0,0.0,1
20482,2024-07-31,ABT,3.0,1.0,1
20482,2024-08-31,ABT,3.0,0.0,1
20482,2024-09-30,ABT,2.0,-1.0,1
20482,2024-10-31,ABT,2.0,0.0,2
20482,2024-11-30,ABT,2.0,0.0,1
21020,2020-02-29,AAL,3.0,,2
21020,2020-03-31,AAL,3.4285714285714284,0.4285714285714284,7
21020,2020-04-30,AAL,3.5,0.07142857142857162,2
21020,2020-05-31,AAL,3.5,0.0,2
21020,2020-06-30,AAL,3.3333333333333335,-0.16666666666666652,3
21020,2020-07-31,AAL,3.5,0.16666666666666652,2
21020,2020-09-30,AAL,4.0,0.5,1
21020,2020-10-31,AAL,4.0,0.0,1
21020,2020-11-30,AAL,4.0,0.0,4
21020,2020-12-31,AAL,3.0,-1.0,1
21020,2021-02-28,AAL,2.5,-0.5,2
21020,2021-03-31,AAL,3.0,0.5,1
21020,2021-04-30,AAL,3.5,0.5,2
21020,2021-06-30,AAL,2.0,-1.5,1
21020,2021-07-31,AAL,2.5,0.5,2
21020,2021-08-31,AAL,2.5,0.0,2
21020,2021-10-31,AAL,4.0,1.5,1
21020,2021-12-31,AAL,3.0,-1.0,1
21020,2022-01-31,AAL,3.0,0.0,3
21020,2022-02-28,AAL,3.0,0.0,1
21020,2022-03-31,AAL,3.0,0.0,1
21020,2022-04-30,AAL,2.3333333333333335,-0.6666666666666665,3
21020,2022-05-31,AAL,3.0,0.6666666666666665,1
21020,2022-07-31,AAL,4.0,1.0,2
21020,2022-08-31,AAL,3.0,-1.0,1
21020,2022-12-31,AAL,3.0,0.0,1
21020,2023-02-28,AAL,2.0,-1.0,1
21020,2023-03-31,AAL,3.0,1.0,1
21020,2023-05-31,AAL,2.0,-1.0,1
21020,2023-08-31,AAL,3.0,1.0,1
21020,2023-09-30,AAL,2.0,-1.0,1
21020,2023-11-30,AAL,3.0,1.0,1
21020,2024-01-31,AAL,1.5,-1.5,4
21020,2024-05-31,AAL,2.6666666666666665,1.1666666666666665,3
21020,2024-06-30,AAL,3.0,0.3333333333333335,1
21020,2024-07-31,AAL,3.0,0.0,1
21020,2024-11-30,AAL,3.0,0.0,2
21020,2024-12-31,AAL,1.6666666666666667,-1.3333333333333333,3
21124,2021-06-30,OGN,2.6,,5
21124,2021-09-30,OGN,1.0,-1.6,1
21124,2021-10-31,OGN,3.0,2.0,1
21124,2021-11-30,OGN,3.0,0.0,1
21124,2022-04-30,OGN,2.0,-1.0,1
21124,2022-08-31,OGN,2.5,0.5,2
